current_time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
12:57:58.040,43.73727,7.428015,0.0,0.4,0.0, ,3119083,-1.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,54,0.6,98.7,93.0,36,
12:57:58.546,43.73727,7.428015,0.0,0.4,0.0, ,3119589,0.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,54,0.6,98.7,93.0,36,
12:57:59.247,43.73727,7.428015,0.0,0.4,0.0, ,3120296,0.00,96.40,151.21,26.40,20.10,0.00,0.00,0.00,0.0,53,0.6,98.7,93.0,36,
12:57:59.763,43.73727,7.428015,0.0,0.4,0.0, ,3120801,1.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,53,0.6,98.7,93.0,36,
12:58:00.569,43.73727,7.428015,0.0,0.4,0.0, ,3121610,0.00,96.40,151.21,26.50,20.00,0.00,0.00,0.00,0.0,53,0.7,98.7,93.0,36,
12:58:01.208,43.73727,7.428015,0.0,0.4,0.0, ,3122216,0.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,52,0.8,98.7,93.0,36,
12:58:01.718,43.73727,7.428015,0.0,0.4,0.0, ,3122721,0.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,53,0.8,98.7,93.0,36,
12:58:02.290,43.73727,7.428015,0.0,0.4,0.0, ,3123328,0.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,54,0.8,98.7,93.0,36,
12:58:02.989,43.73727,7.428015,0.0,0.4,0.0, ,3124035,0.00,96.40,151.21,26.50,20.00,0.00,0.00,0.00,0.0,53,0.8,98.7,93.0,36,
12:58:03.798,43.73727,7.428015,0.0,0.4,0.0, ,3124843,0.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,53,0.8,98.7,93.0,36,
12:58:04.313,43.73727,7.428015,0.0,0.4,0.0, ,3125349,0.00,96.40,151.21,26.40,19.90,0.00,0.00,0.00,0.0,54,0.5,98.7,93.0,36,
12:58:04.820,43.73727,7.428015,0.0,0.4,0.0, ,3125854,1.00,96.40,151.21,26.40,20.10,0.00,0.00,-0.00,0.0,53,0.5,98.7,93.0,36,
12:58:05.458,43.73727,7.428015,0.0,0.4,0.0, ,3126460,1.00,96.40,151.21,26.50,20.00,0.00,0.00,0.00,0.0,53,0.6,98.7,93.0,36,
12:58:06.235,43.73727,7.428015,0.0,0.4,0.0, ,3127269,0.00,96.40,151.21,26.50,20.00,0.00,0.00,0.00,0.0,53,0.6,98.7,93.0,36,
12:58:06.742,43.73727,7.428015,0.0,0.4,0.0, ,3127774,-1.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,53,0.6,98.7,93.0,36,
12:58:07.347,43.73727,7.428015,0.0,0.4,0.0, ,3128380,0.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,54,0.6,98.7,93.0,36,
12:58:08.149,43.73727,7.428015,0.0,0.4,0.0, ,3129189,-1.00,96.40,151.21,26.40,20.10,0.00,0.00,0.00,0.0,53,0.7,98.7,93.0,36,
12:58:08.757,43.73727,7.428015,0.0,0.4,0.0, ,3129795,0.00,96.40,151.21,26.40,20.10,0.00,0.00,0.00,0.0,52,0.7,98.7,93.0,36,
12:58:09.271,43.73727,7.428015,0.0,0.4,0.0, ,3130300,0.00,96.40,151.21,26.40,20.10,0.00,0.00,0.00,0.0,53,0.7,98.7,93.0,36,
12:58:10.072,43.73727,7.428015,0.0,0.4,0.0, ,3131109,0.00,96.40,151.21,26.50,20.10,0.00,0.00,0.00,0.0,55,0.8,98.7,93.0,36,
12:58:10.577,43.73727,7.428015,0.0,0.4,0.0, ,3131614,0.00,96.40,151.21,26.50,20.00,0.00,0.00,0.00,0.0,53,0.8,98.7,93.0,36,
12:58:11.295,43.73727,7.428015,0.0,0.4,0.0, ,3132321,0.00,96.40,151.21,26.40,20.10,0.00,0.00,0.00,0.0,53,0.8,98.7,93.0,35,
12:58:11.799,43.73727,7.428015,0.0,0.4,0.0, ,3132826,0.00,96.40,151.21,26.40,20.10,0.00,0.00,0.00,0.0,54,0.8,98.7,93.0,36,
12:58:12.500,43.73727,7.428015,0.0,0.4,0.0, ,3133534,-1.00,96.40,151.21,26.50,20.00,0.00,0.00,0.00,0.0,53,0.9,98.7,93.0,36,
12:58:13.013,43.73727,7.428015,0.0,0.4,0.0, ,3134039,0.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,53,0.8,98.7,93.0,36,
12:58:13.823,43.73727,7.428015,0.0,0.4,0.0, ,3134848,0.00,96.40,151.21,26.40,20.00,0.00,0.00,0.00,0.0,53,0.7,98.7,93.0,36,
current_time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
12:58:54.902,43.73708,7.428334,4.2,0.4,0.0, ,3175830, , , , , , , , ,nan,52,11.4,98.5,93.0,35,
12:58:55.555,43.737095,7.428336,3.6,0.4,0.0, ,3176483, , , , , , , , ,nan,53,11.0,98.5,93.0,35,
12:58:56.206,43.737105,7.428334,4.3,0.4,0.0, ,3177133, , , , , , , , ,nan,52,10.8,98.5,93.0,35,
12:58:56.756,43.73712,7.428331,4.9,0.4,0.0, ,3177679, , , , , , , , ,nan,53,11.4,98.5,93.0,35,
12:58:57.416,43.737133,7.42833,5.2,0.4,0.0, ,3178337, , , , , , , , ,nan,51,11.5,98.5,93.0,35,
12:58:57.989,43.737151,7.428325,5.6,0.4,0.0, ,3178973,-4296.00,96.30,157.31,27.50,20.80,0.00,0.00,-0.09,0.0,53,0.5,98.6,93.0,35,
12:58:58.707,43.73717,7.42832,5.1,0.4,0.0, ,3179680,-3541.00,96.30,157.31,27.40,20.70,0.00,0.00,-0.07,0.0,53,0.5,98.7,93.0,35,
12:58:59.315,43.737178,7.428313,4.7,0.4,0.0, ,3180286,-2640.00,96.30,157.31,27.40,20.80,0.00,0.00,-0.05,0.0,52,0.4,98.7,93.0,35,
12:58:59.986,43.737186,7.428306,4.3,0.4,0.0, ,3180911, , , , , , , , ,nan,52,10.5,98.5,93.0,35,
12:59:00.523,43.7372,7.428296,4.2,0.4,0.0, ,3181446, , , , , , , , ,nan,52,11.9,98.5,93.0,35,
12:59:01.160,43.737209,7.42829,4.0,0.4,0.0, ,3182083, , , , , , , , ,nan,53,5.2,98.6,93.0,35,
12:59:01.797,43.737225,7.428285,4.0,0.4,0.0, ,3182720, , , , , , , , ,nan,52,4.3,98.6,93.0,35,
12:59:02.331,43.737233,7.42828,3.3,0.4,0.0, ,3183253, , , , , , , , ,nan,52,4.4,98.6,93.0,35,
12:59:02.972,43.737241,7.428278,3.0,0.4,0.0, ,3183893, , , , , , , , ,nan,52,3.9,98.6,93.0,35,
12:59:03.507,43.737253,7.428276,2.4,0.4,0.0, ,3184427, , , , , , , , ,nan,52,4.3,98.6,93.0,35,
12:59:04.148,43.737258,7.428275,1.8,0.4,0.0, ,3185067, , , , , , , , ,nan,51,4.0,98.6,93.0,35,
12:59:05.001,43.737265,7.428273,1.2,0.4,0.0, ,3185920, , , , , , , , ,nan,52,3.9,98.6,93.0,35,
12:59:05.642,43.737268,7.428275,1.2,0.4,0.0, ,3186560, , , , , , , , ,nan,53,3.7,98.6,93.0,35,
12:59:06.282,43.737271,7.428276,0.7,0.4,0.0, ,3187200, , , , , , , , ,nan,53,3.8,98.6,93.0,35,
12:59:06.817,43.737273,7.428278,0.7,0.4,0.0, ,3187733, , , , , , , , ,nan,52,3.2,98.6,93.0,35,
12:59:07.457,43.737275,7.428281,0.8,0.4,0.0, ,3188373, , , , , , , , ,nan,51,3.1,98.6,93.0,35,
12:59:08.098,43.737278,7.428286,1.0,0.4,0.1, ,3189013, , , , , , , , ,nan,53,3.6,98.6,93.0,35,
12:59:08.739,43.73728,7.42829,1.0,0.4,0.1, ,3189653, , , , , , , , ,nan,52,3.1,98.6,93.0,35,
12:59:09.379,43.737283,7.428293,0.9,0.4,0.1, ,3190293, , , , , , , , ,nan,51,2.9,98.6,93.0,35,
12:59:10.020,43.737285,7.428296,0.9,0.4,0.1, ,3190933, , , , , , , , ,nan,53,2.8,98.6,93.0,35,
12:59:10.662,43.737285,7.4283,1.0,0.4,0.1, ,3191572, , , , , , , , ,nan,53,3.3,98.6,93.0,35,
12:59:11.301,43.737286,7.428306,1.1,0.4,0.1, ,3192212, , , , , , , , ,nan,52,3.5,98.6,93.0,35,
12:59:11.834,43.737288,7.428311,1.4,0.4,0.1, ,3192744, , , , , , , , ,nan,53,4.1,98.6,93.0,35,
12:59:12.613,43.737291,7.428318,1.7,0.4,0.1, ,3193569,-936.00,96.40,158.14,27.40,21.00,0.00,0.00,-0.02,0.0,52,0.5,98.7,93.0,35,
12:59:13.216,43.737294,7.428325,1.5,0.4,0.1, ,3194175,-736.00,96.30,158.14,27.40,21.00,0.00,0.00,-0.01,0.0,53,0.4,98.7,93.0,35,
12:59:13.816,43.737298,7.42833,1.6,0.4,0.1, ,3194781,-626.00,96.30,158.14,27.40,21.00,0.00,0.00,-0.01,0.0,53,0.5,98.7,93.0,35,
12:59:14.381,43.737303,7.428331,1.3,0.4,0.1, ,3195290, , , , , , , , ,nan,51,2.7,98.6,93.0,35,
12:59:15.026,43.737306,7.428336,1.2,0.4,0.1, ,3195933, , , , , , , , ,nan,53,33.0,98.2,93.0,35,
12:59:15.684,43.737308,7.428341,1.1,0.4,0.1, ,3196587, , , , , , , , ,nan,53,132.5,96.6,93.0,35,
12:59:16.347,43.737301,7.428358,3.2,0.4,0.1, ,3197249, , , , , , , , ,nan,51,149.0,96.2,93.0,35,
12:59:17.013,43.737293,7.428386,6.2,0.4,0.1, ,3197912, , , , , , , , ,nan,52,165.5,95.9,93.0,35,
12:59:17.349,43.737285,7.4284,7.8,0.4,0.1, ,3198248, , , , , , , , ,nan,52,171.5,95.7,93.0,35,
12:59:18.008,43.73725,7.428441,12.0,0.4,0.1, ,3198908, , , , , , , , ,nan,53,179.3,95.6,93.0,35,
12:59:18.669,43.73722,7.428473,14.0,0.4,0.1, ,3199568, , , , , , , , ,nan,52,186.2,95.4,93.0,35,
12:59:19.332,43.737166,7.428521,16.8,0.4,0.1, ,3200232, , , , , , , , ,nan,53,188.5,95.4,93.0,35,
12:59:19.998,43.737111,7.428565,17.5,0.4,0.1, ,3200897, , , , , , , , ,nan,52,189.4,95.3,93.0,35,
12:59:20.664,43.737075,7.428593,17.5,0.4,0.1, ,3201561, , , , , , , , ,nan,52,189.4,95.3,93.0,35,
12:59:21.325,43.737015,7.428625,17.6,0.5,0.1, ,3202222, , , , , , , , ,nan,53,189.9,95.2,93.0,35,
12:59:21.991,43.736974,7.428639,17.4,0.5,0.1, ,3202886, , , , , , , , ,nan,51,176.1,95.4,93.0,35,
12:59:22.658,43.736916,7.42865,16.2,0.5,0.1, ,3203553, , , , , , , , ,nan,51,170.6,95.4,93.0,35,
12:59:23.318,43.73686,7.428643,16.0,0.5,0.1, ,3204212, , , , , , , , ,nan,52,177.5,95.4,93.0,35,
12:59:23.647,43.736841,7.428636,16.4,0.5,0.1, ,3204542, , , , , , , , ,nan,53,178.4,95.2,93.0,35,
12:59:24.311,43.736788,7.428613,15.5,0.5,0.1, ,3205204, , , , , , , , ,nan,52,179.3,95.3,93.0,35,
12:59:24.971,43.736748,7.428603,15.2,0.5,0.1, ,3205863, , , , , , , , ,nan,52,176.1,95.2,92.5,35,
12:59:25.631,43.736691,7.428603,15.4,0.5,0.1, ,3206523, , , , , , , , ,nan,52,179.8,95.2,92.5,35,
12:59:26.293,43.736628,7.428619,16.5,0.5,0.1, ,3207183, , , , , , , , ,nan,51,176.1,95.2,92.5,35,
12:59:26.849,43.736588,7.428628,16.5,0.5,0.1, ,3207740, , , , , , , , ,nan,53,183.9,95.1,92.5,35,
12:59:27.517,43.736531,7.428628,15.5,0.5,0.1, ,3208406, , , , , , , , ,nan,52,172.9,95.3,92.5,35,
12:59:28.177,43.736495,7.428621,15.5,0.5,0.1, ,3209067, , , , , , , , ,nan,53,179.3,95.1,92.5,35,
12:59:28.841,43.73644,7.4286,15.9,0.5,0.1, ,3209728, , , , , , , , ,nan,51,181.6,95.0,92.5,35,
12:59:29.510,43.736388,7.428578,14.5,0.5,0.1, ,3210396, , , , , , , , ,nan,51,168.8,95.3,92.5,35,
12:59:30.179,43.736355,7.428576,13.8,0.5,0.1, ,3211066, , , , , , , , ,nan,51,172.9,95.1,92.5,35,
12:59:30.841,43.73631,7.428594,14.2,0.5,0.1, ,3211726, , , , , , , , ,nan,52,176.6,95.1,92.5,35,
12:59:31.504,43.73626,7.428621,15.7,0.5,0.1, ,3212390, , , , , , , , ,nan,51,179.8,95.0,92.5,35,
12:59:31.833,43.736241,7.42863,16.1,0.5,0.1, ,3212719, , , , , , , , ,nan,52,177.5,95.1,92.5,35,
12:59:32.496,43.736188,7.428645,16.1,0.5,0.1, ,3213379, , , , , , , , ,nan,52,175.2,95.1,92.5,35,
12:59:33.157,43.736153,7.428643,16.1,0.5,0.1, ,3214042, , , , , , , , ,nan,52,159.1,95.3,92.5,35,
12:59:33.813,43.736103,7.42863,14.4,0.5,0.1, ,3214698, , , , , , , , ,nan,52,145.8,95.5,92.5,35,
12:59:34.470,43.736076,7.428614,12.8,0.5,0.1, ,3215353, , , , , , , , ,nan,51,141.7,95.5,92.5,35,
12:59:35.125,43.736051,7.428586,8.9,0.5,0.1, ,3216007, , , , , , , , ,nan,53,139.4,95.6,92.5,35,
12:59:35.781,43.736041,7.42855,6.9,0.5,0.1, ,3216663, , , , , , , , ,nan,52,142.2,95.5,92.5,35,
12:59:36.330,43.736039,7.428525,6.1,0.5,0.1, ,3217210, , , , , , , , ,nan,51,147.7,95.5,92.5,35,
12:59:36.986,43.736048,7.428501,5.0,0.5,0.1, ,3217867, , , , , , , , ,nan,51,152.7,95.4,92.5,35,
12:59:37.644,43.736066,7.42848,4.3,0.5,0.1, ,3218525, , , , , , , , ,nan,52,150.9,95.5,92.5,35,
12:59:38.327,43.736118,7.428466,8.9,0.5,0.1, ,3219180, , , , , , , , ,nan,52,148.6,95.5,92.0,35,
12:59:38.917,43.736145,7.428468,9.7,0.5,0.1, ,3219757, , , , , , , , ,nan,51,147.7,95.5,92.0,35,
12:59:39.521,43.736171,7.428478,10.6,0.5,0.1, ,3220355, , , , , , , , ,nan,52,157.3,95.3,92.0,35,
12:59:40.091,43.736223,7.428505,13.1,0.5,0.2, ,3220928, , , , , , , , ,nan,52,168.8,95.1,92.0,35,
12:59:40.673,43.736261,7.42853,14.1,0.5,0.2, ,3221544, , , , , , , , ,nan,52,165.1,95.1,92.0,35,
12:59:41.342,43.736311,7.428566,14.6,0.5,0.2, ,3222214, , , , , , , , ,nan,52,168.8,95.1,92.0,35,
12:59:42.009,43.73637,7.428601,14.3,0.5,0.2, ,3222879, , , , , , , , ,nan,51,163.3,95.2,92.0,35,
12:59:42.681,43.736405,7.428611,13.2,0.5,0.2, ,3223549, , , , , , , , ,nan,51,166.0,95.1,92.0,35,
12:59:43.344,43.736455,7.428605,14.5,0.5,0.2, ,3224216, , , , , , , , ,nan,51,173.3,95.0,92.0,35,
12:59:44.006,43.736506,7.428583,15.0,0.5,0.2, ,3224876, , , , , , , , ,nan,52,177.9,94.9,92.0,35,
12:59:44.669,43.736541,7.428578,14.7,0.5,0.2, ,3225538, , , , , , , , ,nan,52,171.1,95.1,92.0,35,
12:59:45.333,43.73659,7.428585,14.4,0.6,0.2, ,3226201, , , , , , , , ,nan,53,173.3,95.0,92.0,35,
12:59:45.994,43.73664,7.428603,15.6,0.6,0.2, ,3226863, , , , , , , , ,nan,51,178.4,94.9,92.0,35,
12:59:46.655,43.736678,7.428616,16.3,0.6,0.2, ,3227524, , , , , , , , ,nan,52,184.8,94.7,92.0,35,
12:59:46.989,43.736716,7.428623,16.6,0.6,0.2, ,3227855, , , , , , , , ,nan,52,181.6,94.8,92.0,35,
12:59:47.652,43.736753,7.428625,15.5,0.6,0.2, ,3228519, , , , , , , , ,nan,52,175.6,94.9,92.0,35,
12:59:48.313,43.736806,7.428616,16.3,0.6,0.2, ,3229178, , , , , , , , ,nan,52,181.6,94.8,92.0,35,
12:59:48.974,43.73685,7.42861,16.5,0.6,0.2, ,3229840, , , , , , , , ,nan,52,182.1,94.8,92.0,35,
12:59:49.643,43.736905,7.428606,15.7,0.6,0.2, ,3230507, , , , , , , , ,nan,52,163.3,95.0,92.0,35,
12:59:50.302,43.736948,7.428621,13.4,0.6,0.2, ,3231169, , , , , , , , ,nan,52,156.4,95.1,92.0,35,
12:59:50.856,43.736971,7.428643,13.0,0.6,0.2, ,3231720, , , , , , , , ,nan,52,159.6,95.1,91.5,35,
12:59:51.744,43.737018,7.428703,14.6,0.6,0.2, ,3232608, , , , , , , , ,nan,50,170.1,95.0,91.5,35,
12:59:52.078,43.737031,7.428718,14.6,0.6,0.2, ,3232940, , , , , , , , ,nan,52,172.4,94.9,91.5,35,
12:59:52.744,43.737059,7.428743,14.2,0.6,0.2, ,3233605, , , , , , , , ,nan,52,172.0,94.9,91.5,35,
12:59:53.402,43.737106,7.428771,15.4,0.6,0.2, ,3234265, , , , , , , , ,nan,53,77.0,96.3,91.5,35,
12:59:54.058,43.737151,7.428803,14.2,0.6,0.2, ,3234920, , , , , , , , ,nan,51,48.3,96.8,91.5,35,
12:59:54.715,43.737178,7.428826,13.3,0.6,0.2, ,3235576, , , , , , , , ,nan,52,38.1,97.0,91.5,35,
12:59:55.369,43.737216,7.42885,11.1,0.6,0.2, ,3236230, , , , , , , , ,nan,52,36.2,97.1,91.5,35,
12:59:56.008,43.737253,7.428865,10.5,0.6,0.2, ,3236870, , , , , , , , ,nan,52,32.7,97.2,91.5,35,
12:59:56.649,43.73727,7.428868,8.8,0.6,0.2, ,3237511, , , , , , , , ,nan,51,29.4,97.3,91.5,35,
12:59:57.290,43.73729,7.428865,6.8,0.6,0.2, ,3238151, , , , , , , , ,nan,51,26.6,97.3,91.5,35,
12:59:57.933,43.737301,7.428856,6.0,0.6,0.2, ,3238793, , , , , , , , ,nan,51,25.7,97.4,91.5,35,
12:59:58.576,43.737315,7.428841,5.0,0.6,0.2, ,3239435, , , , , , , , ,nan,52,24.9,97.4,91.5,35,
12:59:59.216,43.73732,7.428828,4.8,0.6,0.2, ,3240075, , , , , , , , ,nan,51,24.4,97.4,91.5,35,
12:59:59.859,43.737325,7.428811,4.0,0.6,0.2, ,3240717, , , , , , , , ,nan,51,23.2,97.5,91.5,35,
13:00:00.503,43.737325,7.428795,3.7,0.6,0.0, ,3241361, , , , , , , , ,nan,52,23.1,97.5,91.5,35,
13:00:01.148,43.737321,7.428783,3.8,0.6,0.0, ,3242006, , , , , , , , ,nan,52,22.2,97.5,91.5,35,
13:00:01.792,43.737315,7.42877,3.6,0.6,0.0, ,3242649, , , , , , , , ,nan,53,22.8,97.5,91.5,35,
13:00:02.435,43.737311,7.428763,2.7,0.6,0.0, ,3243291, , , , , , , , ,nan,51,22.2,97.6,91.5,35,
13:00:03.087,43.737308,7.428756,2.7,0.6,0.0, ,3243939, , , , , , , , ,nan,52,17.5,97.6,91.5,35,
13:00:03.742,43.737321,7.428758,3.2,0.6,0.0, ,3244594, , , , , , , , ,nan,52,16.4,97.7,91.5,35,
13:00:04.392,43.737315,7.428768,3.4,0.6,0.0, ,3245244, , , , , , , , ,nan,51,16.1,97.7,91.5,35,
13:00:05.038,43.737305,7.428776,3.8,0.6,0.0, ,3245891, , , , , , , , ,nan,51,17.8,97.7,91.5,35,
13:00:05.683,43.737298,7.428783,4.5,0.6,0.0, ,3246536, , , , , , , , ,nan,51,15.4,97.7,91.5,35,
13:00:06.300,43.737283,7.428793,5.2,0.6,0.0, ,3247153, , , , , , , , ,nan,51,0.9,98.0,91.5,35,
13:00:06.845,43.737271,7.428798,4.8,0.6,0.0, ,3247694, , , , , , , , ,nan,51,14.2,97.8,91.5,35,
13:00:07.491,43.737259,7.428805,4.5,0.6,0.0, ,3248343, , , , , , , , ,nan,51,7.5,97.9,91.5,35,
13:00:08.131,43.737243,7.428808,4.9,0.6,0.0, ,3248982, , , , , , , , ,nan,52,7.6,97.9,91.5,35,
13:00:08.770,43.737226,7.428806,4.6,0.6,0.0, ,3249620, , , , , , , , ,nan,51,7.1,97.9,91.5,35,
13:00:09.410,43.737216,7.428806,4.0,0.6,0.0, ,3250259, , , , , , , , ,nan,51,9.5,97.9,91.5,35,
13:00:10.050,43.737203,7.428803,3.5,0.6,0.0, ,3250898, , , , , , , , ,nan,52,11.6,97.8,91.5,35,
13:00:10.703,43.737193,7.428801,3.5,0.6,0.0, ,3251546, , , , , , , , ,nan,51,13.7,97.8,91.5,35,
13:00:11.357,43.737181,7.428796,3.5,0.6,0.0, ,3252203, , , , , , , , ,nan,51,15.2,97.8,91.5,35,
13:00:12.005,43.737168,7.428788,4.2,0.6,0.0, ,3252850, , , , , , , , ,nan,51,15.7,97.8,91.5,35,
13:00:12.648,43.737161,7.42878,5.0,0.6,0.0, ,3253494, , , , , , , , ,nan,51,16.3,97.8,91.5,35,
13:00:13.296,43.73715,7.428761,5.8,0.6,0.0, ,3254140, , , , , , , , ,nan,52,16.8,97.8,91.5,35,
13:00:13.832,43.73714,7.428746,5.9,0.6,0.0, ,3254676, , , , , , , , ,nan,51,16.6,97.8,91.5,35,
13:00:14.475,43.737131,7.428731,6.2,0.6,0.0, ,3255318, , , , , , , , ,nan,52,17.6,97.8,91.5,35,
13:00:15.010,43.737118,7.428706,6.4,0.6,0.0, ,3255853, , , , , , , , ,nan,51,17.8,97.8,91.5,35,
13:00:15.650,43.737109,7.428691,6.4,0.6,0.0, ,3256493, , , , , , , , ,nan,52,18.0,97.8,91.5,35,
13:00:16.292,43.7371,7.428663,6.8,0.6,0.0, ,3257135, , , , , , , , ,nan,52,18.3,97.8,91.5,35,
13:00:16.827,43.737095,7.428646,6.7,0.6,0.0, ,3257670, , , , , , , , ,nan,52,18.8,97.8,91.5,35,
13:00:17.470,43.737088,7.428628,6.7,0.6,0.0, ,3258310, , , , , , , , ,nan,53,18.6,97.8,91.5,35,
